"Time"	"9 10Vm+hr"	"4 Im"
46.26480	-69.611	0.069
46.26485	-69.534	0.070
46.26490	-69.374	0.081
46.26496	-69.160	0.083
46.26500	-69.183	0.079
46.26505	-69.443	0.068
46.26510	-69.435	0.064
46.26516	-69.550	0.065
46.26520	-69.618	0.058
46.26525	-69.313	0.069
46.26530	-69.351	0.068
46.26536	-69.115	0.056
46.26541	-69.145	0.049
46.26545	-69.359	0.050
46.26550	-69.336	0.043
46.26555	-69.389	0.050
46.26561	-69.328	0.050
46.26565	-68.695	0.061
46.26570	-68.779	0.056
46.26575	-69.214	0.056
46.26581	-69.160	0.065
46.26585	-69.153	0.065
46.26590	-69.122	0.075
46.26595	-69.077	0.074
46.26601	-69.054	0.072
46.26605	-69.527	0.074
46.26610	-69.542	0.075
46.26615	-69.344	0.067
46.26620	-69.267	0.064
46.26626	-69.756	0.063
46.26630	-69.824	0.059
46.26635	-69.389	0.073
46.26640	-69.382	0.069
46.26646	-69.313	0.070
46.26650	-69.267	0.059
46.26655	-69.649	0.057
46.26660	-69.519	0.056
46.26666	-69.611	0.063
46.26670	-69.679	0.074
46.26675	-69.405	0.078
46.26680	-69.344	0.083
46.26686	-69.351	0.088
46.26691	-69.344	0.080
46.26695	-68.962	0.080
46.26700	-68.901	0.074
46.26705	-68.710	0.074
46.26711	-68.665	0.082
46.26715	-69.466	0.086
46.26720	-69.519	0.089
46.26725	-69.778	0.092
46.26731	-69.832	0.086
46.26735	-69.504	0.083
46.26740	-69.458	0.080
46.26745	-69.115	0.080
46.26751	-69.092	0.074
46.26755	-69.176	0.073
46.26760	-69.237	0.073
46.26765	-69.389	0.071
46.26770	-69.450	0.065
46.26776	-69.206	0.059
46.26780	-69.176	0.059
46.26785	-69.252	0.057
46.26790	-69.359	0.059
46.26796	-69.473	0.063
46.26800	-69.519	0.057
46.26805	-69.168	0.058
46.26810	-69.122	0.054
46.26816	-68.695	0.064
46.26820	-68.573	0.071
46.26825	-69.298	0.079
46.26830	-69.351	0.083
46.26836	-69.908	0.081
46.26841	-69.992	0.081
46.26845	-69.443	0.074
46.26850	-69.252	0.061
46.26855	-69.603	0.056
46.26861	-69.695	0.050
46.26865	-69.717	0.057
46.26870	-69.786	0.060
46.26875	-69.550	0.072
46.26881	-69.557	0.076
46.26885	-69.176	0.065
46.26890	-69.260	0.065
46.26895	-69.038	0.063
46.26901	-68.993	0.058
46.26905	-69.496	0.065
46.26910	-69.633	0.063
46.26915	-69.298	0.067
46.26920	-69.221	0.066
46.26926	-69.443	0.069
46.26930	-69.458	0.071
46.26935	-69.580	0.069
46.26940	-69.588	0.077
46.26946	-69.214	0.084
46.26950	-69.214	0.085
46.26955	-69.618	0.083
46.26960	-69.740	0.078
46.26966	-69.412	0.079
46.26970	-69.336	0.076
46.26975	-69.427	0.073
46.26980	-69.519	0.074
46.26986	-69.489	0.066
46.26991	-69.275	0.066
46.26995	-69.214	0.070
46.27000	-69.214	0.030
46.27005	-69.244	0.039
46.27011	-69.267	0.041
46.27015	-69.313	0.053
46.27020	-69.321	0.091
46.27025	-69.153	0.091
46.27031	-69.153	0.085
46.27035	-69.023	0.082
46.27040	-68.901	0.074
46.27045	-69.298	0.072
46.27051	-69.527	0.070
46.27055	-69.382	0.054
46.27060	-69.366	0.061
46.27065	-69.382	0.058
46.27071	-69.443	0.064
46.27076	-69.435	0.079
46.27080	-69.351	0.083
46.27085	-69.389	0.082
46.27090	-69.405	0.075
46.27096	-69.443	0.075
46.27100	-69.405	0.066
46.27105	-69.366	0.062
46.27110	-69.481	0.065
46.27116	-69.313	0.063
46.27120	-69.366	0.060
46.27125	-69.328	0.067
46.27130	-69.412	0.067
46.27136	-69.359	0.060
46.27141	-69.267	0.067
46.27145	-69.290	0.057
46.27150	-69.084	0.054
46.27155	-69.214	0.057
46.27161	-69.603	0.050
46.27165	-69.504	0.054
46.27170	-69.351	0.063
46.27175	-69.435	0.069
46.27181	-69.115	0.075
46.27185	-69.221	0.073
46.27190	-69.237	0.077
46.27195	-69.305	0.069
46.27201	-69.481	0.076
46.27205	-69.466	0.073
46.27210	-69.504	0.066
46.27215	-69.427	0.069
46.27221	-68.970	0.064
46.27226	-68.878	0.068
46.27230	-69.130	0.073
46.27235	-69.283	0.077
46.27240	-69.588	0.072
46.27246	-69.565	0.071
46.27250	-69.283	0.074
46.27255	-69.237	0.072
46.27260	-69.229	0.078
46.27266	-69.351	0.074
46.27270	-69.313	0.073
46.27275	-69.221	0.061
46.27280	-68.977	0.064
46.27286	-69.023	0.068
46.27290	-69.054	0.080
46.27295	-69.138	0.094
46.27300	-69.069	0.093
46.27305	-69.122	0.090
46.27311	-68.886	0.088
46.27315	-68.924	0.075
46.27320	-69.046	0.074
46.27325	-69.183	0.081
46.27331	-69.267	0.080
46.27335	-69.328	0.080
46.27340	-69.397	0.079
46.27345	-69.466	0.081
46.27351	-69.878	0.086
46.27355	-69.878	0.083
46.27360	-69.710	0.085
46.27365	-69.733	0.087
46.27371	-69.206	0.087
46.27376	-69.214	0.085
46.27380	-69.130	0.081
46.27385	-69.214	0.079
46.27390	-69.221	0.074
46.27396	-69.237	0.072
46.27400	-69.176	0.078
46.27405	-69.321	0.077
46.27410	-69.313	0.080
46.27416	-69.260	0.076
46.27420	-69.244	0.076
46.27425	-69.283	0.075
46.27430	-69.206	0.078
46.27436	-69.099	0.068
46.27440	-69.176	0.076
46.27445	-69.130	0.072
46.27450	-69.542	0.076
46.27455	-69.603	0.088
46.27461	-69.244	0.093
46.27465	-69.237	0.086
46.27470	-69.000	0.096
46.27475	-68.993	0.089
46.27481	-69.221	0.089
46.27485	-69.267	0.091
46.27490	-69.740	0.095
46.27495	-69.824	0.088
46.27501	-69.145	0.090
46.27505	-69.176	0.084
46.27510	-69.786	0.086
46.27515	-69.916	0.086
46.27521	-69.458	0.083
46.27526	-69.450	0.093
46.27530	-69.572	0.100
46.27535	-69.565	0.091
46.27540	-69.504	0.088
46.27546	-69.466	0.084
46.27550	-69.336	0.085
46.27555	-69.366	0.085
46.27560	-69.557	0.093
46.27566	-69.572	0.092
46.27570	-69.145	0.088
46.27575	-69.077	0.092
46.27580	-69.168	0.090
46.27586	-69.191	0.089
46.27590	-69.382	0.086
46.27595	-69.427	0.079
46.27600	-69.672	0.076
46.27605	-69.733	0.065
46.27611	-69.557	0.068
46.27615	-69.557	0.071
46.27620	-69.649	0.089
46.27625	-69.717	0.087
46.27631	-69.580	0.085
46.27635	-69.588	0.082
46.27640	-69.458	0.074
46.27645	-69.435	0.068
46.27651	-69.641	0.076
46.27655	-69.740	0.071
46.27660	-69.725	0.073
46.27665	-69.778	0.082
46.27671	-69.588	0.088
46.27676	-69.534	0.089
46.27680	-69.756	0.085
46.27685	-69.817	0.081
46.27690	-69.595	0.083
46.27696	-69.550	0.082
46.27700	-69.298	0.081
46.27705	-69.313	0.086
46.27710	-69.588	0.083
46.27716	-69.794	0.078
46.27720	-69.473	0.097
46.27725	-69.397	0.102
46.27730	-69.611	0.098
46.27736	-69.717	0.101
46.27740	-69.656	0.087
46.27745	-69.702	0.089
46.27750	-69.603	0.098
46.27756	-69.603	0.100
46.27761	-69.366	0.130
46.27765	-69.252	0.141
46.27770	-69.206	0.139
46.27775	-69.031	0.145
46.27781	-69.237	0.121
46.27785	-69.458	0.104
46.27790	-69.534	0.104
46.27795	-69.687	0.093
46.27801	-69.267	0.094
46.27805	-69.000	0.094
46.27810	-69.405	0.094
46.27815	-69.656	0.104
46.27821	-69.557	0.100
46.27825	-69.435	0.105
46.27830	-69.450	0.103
46.27835	-69.359	0.102
46.27840	-69.275	0.104
46.27846	-69.260	0.101
46.27850	-69.496	0.092
46.27855	-69.695	0.090
46.27860	-69.405	0.087
46.27866	-69.321	0.082
46.27870	-69.206	0.086
46.27875	-69.153	0.089
46.27880	-69.290	0.089
46.27886	-69.435	0.093
46.27890	-69.305	0.090
46.27895	-69.206	0.088
46.27900	-69.176	0.085
46.27906	-69.115	0.092
46.27911	-69.191	0.120
46.27915	-69.221	0.113
46.27920	-69.283	0.109
46.27925	-69.504	0.105
46.27931	-69.214	0.083
46.27935	-69.130	0.086
46.27940	-69.176	0.087
46.27945	-69.107	0.087
46.27951	-69.138	0.088
46.27955	-69.366	0.095
46.27960	-69.321	0.102
46.27965	-69.420	0.105
46.27971	-69.290	0.109
46.27975	-69.046	0.105
46.27980	-69.069	0.105
46.27985	-69.305	0.103
46.27990	-69.359	0.105
46.27996	-69.435	0.104
46.28000	-69.427	0.104
46.28005	-69.069	0.104
46.28010	-69.122	0.088
46.28016	-69.016	0.084
46.28020	-69.107	0.091
46.28025	-69.359	0.097
46.28030	-69.191	0.098
46.28036	-69.168	0.103
46.28040	-69.077	0.094
46.28045	-69.099	0.092
46.28050	-69.206	0.094
46.28056	-69.366	0.088
46.28061	-69.351	0.095
46.28065	-69.366	0.087
46.28070	-69.351	0.084
46.28075	-69.389	0.089
46.28081	-69.382	0.093
46.28085	-69.275	0.093
46.28090	-69.305	0.096
46.28095	-69.405	0.099
46.28101	-69.382	0.098
46.28105	-69.733	0.104
46.28110	-69.725	0.107
46.28115	-69.450	0.112
46.28121	-69.405	0.110
46.28125	-69.145	0.097
46.28130	-69.206	0.085
46.28135	-69.283	0.079
46.28140	-69.519	0.073
46.28146	-69.138	0.080
46.28150	-69.122	0.077
46.28155	-68.916	0.090
46.28160	-68.893	0.101
46.28166	-68.916	0.102
46.28170	-69.023	0.110
46.28175	-69.511	0.116
46.28180	-69.565	0.107
46.28186	-69.084	0.105
46.28190	-69.115	0.107
46.28195	-69.420	0.097
46.28200	-69.443	0.101
46.28206	-69.374	0.104
46.28211	-69.435	0.105
46.28215	-69.450	0.103
46.28220	-69.565	0.096
46.28225	-69.283	0.090
46.28231	-69.374	0.077
46.28235	-69.603	0.089
46.28240	-69.656	0.086
46.28245	-69.382	0.098
46.28251	-69.382	0.108
46.28255	-69.473	0.111
46.28260	-69.504	0.116
46.28265	-69.183	0.117
46.28271	-69.160	0.112
46.28275	-69.199	0.106
46.28280	-69.237	0.100
46.28285	-69.221	0.109
46.28291	-69.199	0.108
46.28296	-69.443	0.111
46.28300	-69.458	0.112
46.28305	-69.221	0.097
46.28310	-69.244	0.086
46.28316	-69.221	0.099
46.28320	-69.145	0.093
46.28325	-69.374	0.106
46.28330	-69.443	0.112
46.28336	-69.275	0.116
46.28340	-69.252	0.118
46.28345	-69.664	0.118
46.28350	-69.717	0.116
46.28356	-69.191	0.106
46.28361	-69.107	0.098
46.28365	-69.023	0.110
46.28370	-69.046	0.104
46.28375	-69.374	0.100
46.28381	-69.511	0.105
46.28385	-69.084	0.106
46.28390	-69.000	0.104
46.28395	-69.511	0.124
46.28401	-69.603	0.124
46.28405	-69.168	0.125
46.28410	-69.054	0.135
46.28415	-69.176	0.120
46.28421	-69.313	0.114
46.28425	-69.382	0.107
46.28430	-69.389	0.099
46.28435	-69.710	0.109
46.28441	-69.847	0.106
46.28446	-69.168	0.101
46.28450	-69.000	0.101
46.28455	-69.267	0.100
46.28460	-69.229	0.101
46.28466	-69.695	0.113
46.28470	-69.862	0.113
46.28475	-69.511	0.113
46.28480	-69.397	0.111
46.28486	-69.420	0.111
46.28490	-69.504	0.104
46.28495	-69.580	0.096
46.28500	-69.588	0.099
46.28506	-69.450	0.098
46.28510	-69.382	0.107
46.28515	-69.649	0.110
46.28520	-69.786	0.106
46.28525	-69.519	0.104
46.28531	-69.283	0.092
46.28535	-69.389	0.088
46.28540	-69.466	0.091
46.28545	-69.565	0.095
46.28551	-69.710	0.099
46.28555	-69.420	0.112
46.28560	-69.260	0.113
46.28565	-69.252	0.118
46.28571	-69.321	0.119
46.28575	-69.305	0.122
46.28580	-69.504	0.120
46.28585	-68.985	0.112
46.28591	-68.726	0.105
46.28596	-68.878	0.104
46.28600	-69.038	0.100
46.28605	-69.023	0.108
46.28610	-68.939	0.116
46.28616	-69.267	0.115
46.28620	-69.572	0.116
46.28625	-69.290	0.113
46.28630	-68.932	0.104
46.28636	-69.176	0.114
46.28640	-69.275	0.128
46.28645	-69.145	0.124
46.28650	-69.168	0.129
46.28656	-69.321	0.103
46.28660	-69.740	0.095
46.28665	-69.496	0.102
46.28670	-69.077	0.065
46.28675	-68.939	0.079
46.28681	-68.832	0.077
46.28685	-68.901	0.073
46.28690	-68.939	0.106
46.28695	-68.939	0.108
46.28701	-69.275	0.103
46.28705	-69.351	0.108
46.28710	-69.252	0.111
46.28715	-69.168	0.106
46.28721	-68.703	0.111
46.28725	-68.779	0.106
46.28730	-68.985	0.117
46.28735	-69.199	0.123
46.28741	-69.763	0.127
46.28746	-69.656	0.120
46.28750	-69.565	0.106
46.28755	-69.397	0.094
46.28760	-68.993	0.090
46.28766	-69.023	0.095
46.28770	-69.382	0.091
46.28775	-69.366	0.096
46.28780	-69.252	0.102
46.28786	-68.840	0.107
46.28790	-69.504	0.110
46.28795	-69.443	0.110
46.28800	-69.534	0.114
46.28806	-69.473	0.107
46.28810	-69.405	0.111
46.28815	-69.389	0.106
46.28820	-69.557	0.098
46.28825	-69.580	0.101
46.28831	-69.061	0.101
46.28835	-69.038	0.101
46.28840	-69.710	0.117
46.28845	-69.717	0.115
46.28851	-68.932	0.113
46.28855	-68.977	0.110
46.28860	-69.122	0.106
46.28865	-69.061	0.102
46.28871	-69.511	0.107
46.28875	-69.473	0.107
46.28880	-69.008	0.104
46.28885	-68.939	0.103
46.28891	-69.420	0.097
46.28896	-69.405	0.097
46.28900	-69.176	0.100
46.28905	-69.183	0.100
46.28910	-69.221	0.103
46.28916	-69.260	0.103
46.28920	-69.305	0.095
46.28925	-69.344	0.099
46.28930	-69.092	0.101
46.28936	-69.244	0.100
46.28940	-69.221	0.110
46.28945	-69.305	0.107
46.28950	-69.519	0.113
46.28956	-69.618	0.113
46.28960	-69.199	0.109
46.28965	-69.176	0.112
46.28970	-69.473	0.107
46.28976	-69.481	0.096
46.28981	-69.496	0.093
46.28985	-69.466	0.086
46.28990	-69.344	0.088
46.28995	-69.344	0.100
46.29001	-69.420	0.102
46.29005	-69.443	0.106
46.29010	-69.099	0.104
46.29015	-69.077	0.105
46.29021	-69.191	0.105
46.29025	-69.168	0.098
46.29030	-68.863	0.101
46.29035	-68.848	0.101
46.29041	-69.145	0.110
46.29045	-69.168	0.119
46.29050	-69.542	0.131
46.29055	-69.603	0.127
46.29060	-69.595	0.128
46.29066	-69.633	0.130
46.29070	-69.397	0.136
46.29075	-69.427	0.137
46.29080	-69.153	0.144
46.29086	-69.038	0.141
46.29090	-69.466	0.117
46.29095	-69.534	0.112
46.29100	-69.199	0.109
46.29106	-69.145	0.108
46.29110	-69.283	0.117
46.29115	-69.260	0.106
46.29120	-68.993	0.104
46.29126	-68.916	0.100
46.29131	-69.519	0.103
46.29135	-69.626	0.102
46.29140	-69.107	0.117
46.29145	-69.016	0.117
46.29151	-68.817	0.119
46.29155	-68.802	0.124
46.29160	-68.993	0.121
46.29165	-68.939	0.117
46.29171	-69.138	0.117
46.29175	-69.221	0.110
46.29180	-68.764	0.106
46.29185	-68.581	0.103
46.29191	-69.084	0.112
46.29195	-69.176	0.116
46.29200	-69.374	0.123
46.29205	-69.466	0.121
46.29210	-69.191	0.131
46.29216	-69.153	0.128
46.29220	-68.954	0.134
46.29225	-68.825	0.135
46.29230	-69.023	0.123
46.29236	-68.977	0.121
46.29240	-69.069	0.116
46.29245	-69.023	0.112
46.29250	-69.435	0.115
46.29256	-69.641	0.117
46.29260	-69.130	0.110
46.29265	-68.970	0.108
46.29270	-69.450	0.110
46.29276	-69.908	0.117
46.29281	-69.206	0.120
46.29285	-69.168	0.124
46.29290	-69.099	0.129
46.29295	-68.970	0.121
46.29301	-68.886	0.123
46.29305	-68.756	0.115
46.29310	-69.061	0.109
46.29315	-69.328	0.110
46.29321	-69.107	0.109
46.29325	-68.855	0.105
46.29330	-68.779	0.103
46.29335	-68.573	0.103
46.29341	-69.084	0.105
46.29345	-69.298	0.118
46.29350	-69.115	0.127
46.29355	-69.138	0.133
46.29360	-69.092	0.118
46.29366	-69.168	0.118
46.29370	-69.244	0.114
46.29375	-69.420	0.116
46.29380	-69.260	0.114
46.29386	-69.466	0.110
46.29390	-69.336	0.109
46.29395	-69.191	0.111
46.29400	-69.199	0.113
46.29406	-69.229	0.125
46.29410	-69.107	0.122
46.29415	-68.855	0.113
46.29420	-69.191	0.107
46.29426	-69.557	0.103
46.29431	-69.542	0.108
46.29435	-69.214	0.111
46.29440	-69.305	0.119
46.29445	-69.595	0.128
46.29451	-69.550	0.119
46.29455	-69.496	0.122
46.29460	-69.435	0.119
46.29465	-69.321	0.118
46.29471	-69.061	0.128
46.29475	-68.764	0.131
46.29480	-68.855	0.125
46.29485	-69.130	0.126
46.29491	-69.107	0.122
46.29495	-69.153	0.127
46.29500	-69.168	0.126
46.29505	-69.298	0.122
46.29511	-69.290	0.123
46.29516	-68.985	0.116
46.29520	-68.993	0.129
46.29525	-68.886	0.135
46.29530	-68.970	0.139
46.29536	-69.298	0.138
46.29540	-69.466	0.133
46.29545	-69.366	0.137
46.29550	-69.427	0.141
46.29556	-69.321	0.150
46.29560	-69.298	0.148
46.29565	-69.611	0.138
46.29570	-69.466	0.130
46.29576	-69.489	0.125
46.29581	-69.527	0.119
46.29585	-69.366	0.123
46.29590	-69.267	0.118
46.29595	-69.138	0.122
46.29601	-69.107	0.128
46.29605	-69.038	0.125
46.29610	-69.084	0.123
46.29615	-69.153	0.120
46.29621	-69.122	0.121
46.29625	-69.122	0.119
46.29630	-69.183	0.128
46.29635	-69.275	0.129
46.29641	-69.298	0.130
46.29645	-69.130	0.133
46.29650	-69.153	0.126
46.29655	-68.985	0.122
46.29661	-68.901	0.115
46.29666	-69.107	0.120
46.29670	-69.115	0.122
46.29675	-69.366	0.134
46.29680	-69.435	0.134
46.29686	-68.901	0.124
46.29690	-68.878	0.127
46.29695	-69.695	0.127
46.29700	-69.214	0.127
46.29706	-69.443	0.136
46.29710	-69.420	0.141
46.29715	-69.176	0.127
46.29720	-69.214	0.135
46.29726	-69.084	0.136
46.29730	-68.985	0.149
46.29735	-69.183	0.197
46.29740	-69.206	0.190
46.29745	-68.893	0.200
46.29751	-68.901	0.192
46.29755	-69.084	0.135
46.29760	-69.099	0.132
46.29765	-69.450	0.130
46.29771	-69.489	0.130
46.29775	-68.985	0.130
46.29780	-68.901	0.126
46.29785	-68.916	0.128
46.29791	-68.939	0.124
46.29795	-69.084	0.118
46.29800	-69.145	0.124
46.29805	-69.466	0.129
46.29811	-69.443	0.126
46.29816	-69.382	0.130
46.29820	-69.336	0.126
46.29825	-69.405	0.115
46.29830	-69.450	0.116
46.29836	-69.443	0.117
46.29840	-69.443	0.120
46.29845	-69.038	0.131
46.29850	-69.008	0.125
46.29856	-69.427	0.122
46.29860	-69.572	0.108
46.29865	-69.359	0.095
46.29870	-69.260	0.096
46.29876	-69.176	0.100
46.29880	-69.069	0.099
46.29885	-69.351	0.135
46.29890	-69.466	0.133
46.29895	-69.412	0.132
46.29901	-69.366	0.142
46.29905	-69.199	0.140
46.29910	-69.160	0.135
46.29915	-69.069	0.139
46.29921	-69.054	0.140
46.29925	-69.145	0.130
46.29930	-69.237	0.133
46.29935	-69.229	0.145
46.29941	-69.252	0.146
46.29945	-69.298	0.146
46.29950	-69.237	0.146
46.29955	-69.160	0.146
46.29961	-69.145	0.148
46.29966	-69.107	0.142
46.29970	-69.107	0.141
46.29975	-69.405	0.155
46.29980	-69.473	0.147
46.29986	-68.939	0.145
46.29990	-68.893	0.146
46.29995	-68.794	0.137
46.30000	-68.764	0.136
46.30006	-69.199	0.137
46.30010	-69.321	0.132
46.30015	-69.130	0.126
46.30020	-69.122	0.125
46.30026	-69.244	0.133
46.30030	-69.214	0.130
46.30035	-69.153	0.120
46.30040	-69.183	0.117
46.30045	-69.199	0.113
46.30051	-69.054	0.112
46.30055	-69.389	0.127
46.30060	-69.382	0.122
46.30065	-69.138	0.123
46.30071	-69.077	0.132
46.30075	-68.741	0.128
46.30080	-68.680	0.127
46.30085	-68.916	0.123
46.30091	-69.115	0.120
46.30095	-69.046	0.120
46.30100	-68.901	0.123
46.30105	-68.878	0.133
46.30111	-68.886	0.134
46.30116	-68.901	0.136
46.30120	-68.855	0.131
46.30125	-69.031	0.135
46.30130	-69.107	0.130
46.30136	-69.016	0.132
46.30140	-68.939	0.137
46.30145	-69.145	0.141
46.30150	-69.366	0.152
46.30156	-69.283	0.148
46.30160	-69.199	0.157
46.30165	-68.962	0.139
46.30170	-68.741	0.140
46.30176	-69.069	0.136
46.30180	-69.412	0.134
46.30185	-69.328	0.146
46.30190	-69.313	0.143
46.30196	-69.252	0.133
46.30201	-69.260	0.133
46.30205	-69.229	0.131
46.30210	-69.481	0.129
46.30215	-69.305	0.128
46.30221	-69.092	0.135
46.30225	-69.038	0.138
46.30230	-69.016	0.134
46.30235	-68.985	0.141
46.30241	-69.168	0.137
46.30245	-69.176	0.132
46.30250	-69.290	0.132
46.30255	-69.313	0.129
46.30261	-69.344	0.131
46.30266	-69.145	0.126
46.30270	-68.878	0.138
46.30275	-68.916	0.131
46.30280	-68.962	0.134
46.30286	-69.092	0.135
46.30290	-68.954	0.130
46.30295	-68.977	0.133
46.30300	-68.993	0.131
46.30306	-69.107	0.134
46.30310	-69.046	0.149
46.30315	-69.183	0.157
46.30320	-69.084	0.162
46.30326	-69.077	0.164
46.30330	-69.588	0.149
46.30335	-69.481	0.136
46.30340	-69.054	0.101
46.30346	-69.077	0.093
46.30351	-68.886	0.092
46.30355	-68.901	0.096
46.30360	-68.565	0.112
46.30365	-68.672	0.132
46.30371	-68.848	0.138
46.30375	-68.878	0.132
46.30380	-68.832	0.138
46.30385	-68.893	0.137
46.30391	-68.970	0.138
46.30395	-68.962	0.140
46.30400	-69.191	0.143
46.30405	-69.252	0.142
46.30411	-69.099	0.140
46.30415	-69.084	0.133
46.30420	-69.160	0.137
46.30425	-69.229	0.131
46.30430	-69.107	0.133
46.30436	-69.191	0.145
46.30440	-68.993	0.148
46.30445	-69.016	0.153
46.30450	-68.947	0.154
46.30456	-68.108	0.141
46.30460	-69.061	0.137
46.30465	-69.092	0.130
46.30470	-68.939	0.133
46.30476	-68.924	0.135
46.30480	-68.932	0.144
46.30485	-68.947	0.155
46.30490	-68.886	0.147
46.30496	-68.909	0.117
46.30501	-68.848	0.107
46.30505	-68.825	0.094
46.30510	-68.871	0.092
46.30515	-68.916	0.127
46.30521	-68.764	0.138
46.30525	-68.695	0.140
46.30530	-69.023	0.144
46.30535	-69.092	0.143
46.30541	-69.046	0.147
46.30545	-69.054	0.138
46.30550	-69.206	0.136
46.30555	-69.191	0.127
46.30561	-69.496	0.120
46.30565	-69.511	0.119
46.30570	-69.382	0.127
46.30575	-69.359	0.126
46.30580	-69.199	0.133
46.30586	-69.153	0.133
46.30590	-69.168	0.136
46.30595	-69.138	0.138
46.30600	-69.069	0.140
46.30606	-69.046	0.142
46.30610	-69.199	0.135
46.30615	-69.275	0.131
46.30620	-69.328	0.134
46.30626	-69.336	0.131
46.30630	-69.092	0.140
46.30635	-69.023	0.144
46.30640	-69.092	0.154
46.30646	-69.099	0.135
46.30651	-68.962	0.142
46.30655	-69.008	0.139
46.30660	-69.237	0.142
46.30665	-69.252	0.156
46.30671	-68.794	0.162
46.30675	-68.634	0.166
46.30680	-68.802	0.160
46.30685	-68.863	0.156
46.30691	-68.985	0.143
46.30695	-68.993	0.137
46.30700	-69.466	0.145
46.30705	-69.565	0.146
46.30711	-69.023	0.149
46.30715	-68.977	0.151
46.30720	-69.237	0.155
46.30725	-69.252	0.153
46.30730	-69.092	0.158
46.30736	-69.038	0.152
46.30740	-68.871	0.157
46.30745	-68.901	0.151
46.30750	-68.794	0.157
46.30756	-68.726	0.162
46.30760	-68.954	0.143
46.30765	-69.099	0.141
46.30770	-69.191	0.138
46.30776	-69.160	0.136
46.30780	-69.107	0.138
46.30785	-69.008	0.145
46.30790	-69.031	0.143
46.30796	-68.993	0.155
46.30801	-69.115	0.159
46.30805	-69.298	0.159
46.30810	-68.985	0.159
46.30815	-68.871	0.148
46.30821	-68.909	0.151
46.30825	-68.832	0.154
46.30830	-68.825	0.158
46.30835	-68.863	0.167
46.30841	-68.703	0.174
46.30845	-68.611	0.174
46.30850	-68.504	0.171
46.30855	-68.527	0.167
46.30861	-68.718	0.154
46.30865	-68.741	0.151
46.30870	-68.756	0.147
46.30875	-68.962	0.138
46.30881	-69.084	0.137
46.30886	-69.344	0.151
46.30890	-69.206	0.145
46.30895	-69.000	0.158
